picada,placa,codigo,comum,cap,dap,cc,hc,qf,g,volume,cientifico,familia,obs,categoria,coordx,coordy
52,1408,571,Castanharana branca,175,55.7,55,16,1,0.2437,2.7295,"Eschweilera juruensis R, Knuth",Lecythidaceae,,Explorável,588852.828,8893855.955
52,1409,577,Marfim roxo,170,54.11,55,15,1,0.23,2.4148,"Aspidosperma desmanthum Benth, ex M³ll, Arg,",Apocynaceae,,Porta Semente,588854.561,8893854.561
52,1410,45,Angico,264,84.03,85,14,1,0.5546,5.4353,"Parkia nitida Miq,",Mimosaceae,,Explorável,588865.752,8893851.354
52,1411,154,Castanharana vermelha,198,63.03,65,15,1,0.312,3.2757,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588853.579,8893832.736
52,1412,610,Amarelão,167,53.16,55,18,1,0.2219,2.7964,Aspidosperma williamsii Duarte,Apocynaceae,,Explorável,588860.142,8893826.566
52,1413,716,Manitê,237,75.44,75,16,1,0.447,5.0062,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588847.523,8893828.2
52,1414,640,Imbiridiba amarela,160,50.93,55,14,1,0.2037,1.9964,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588829.563,8893835.993
52,1415,263,Guaribeiro,249,79.26,75,16,1,0.4934,5.5259,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Explorável,588827.851,8893830.733
52,1416,640,Imbiridiba amarela,179,56.98,55,19,1,0.255,3.3912,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588770.227,8893885.27
52,1417,434,Ipê amarelo,150,47.75,45,17,1,0.179,2.1307,"Tabebuia serratifolia (Vahl) G, Nicholson",Bignoniaceae,,Corte futuro,588708.622,8893886.561
52,1418,61,Aroeira,172,54.75,55,17,1,0.2354,2.8015,Astronium lecointei Ducke,Anacardiaceae,,Explorável,588700.884,8893889.286
52,1419,160,Caucho,181,57.61,55,10,1,0.2607,1.8249,"Castilla ulei Warb,",Moraceae,,Explorável,588711.426,8893865.098
52,1420,640,Imbiridiba amarela,145,46.15,45,12,2,0.1673,1.4054,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Corte futuro,588695.037,8893850.124
52,1421,716,Manitê,283,90.08,95,16,1,0.6373,7.1381,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588659.315,8893874.93
52,1422,61,Aroeira,133,42.34,45,15,2,0.1408,1.478,Astronium lecointei Ducke,Anacardiaceae,,Corte futuro,588622.056,8893887.83
52,1423,255,Garapeira,283,90.08,95,16,3,0.6373,7.1381,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,Oco,Porta Semente,588595.496,8893872.343
52,1424,571,Castanharana branca,153,48.7,45,15,1,0.1863,1.956,"Eschweilera juruensis R, Knuth",Lecythidaceae,,Corte futuro,588549.778,8893814.945
53,1425,154,Castanharana vermelha,142,45.2,45,17,1,0.1605,1.9095,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Corte futuro,588529.17,8893802.678
53,1426,610,Amarelão,157,49.97,45,18,1,0.1962,2.4715,Aspidosperma williamsii Duarte,Apocynaceae,,Corte futuro,588529.917,8893796.652
53,1427,571,Castanharana branca,173,55.07,55,15,2,0.2382,2.5008,"Eschweilera juruensis R, Knuth",Lecythidaceae,,Porta Semente,588520.431,8893790.605
53,1428,571,Castanharana branca,137,43.61,45,14,1,0.1494,1.4637,"Eschweilera juruensis R, Knuth",Lecythidaceae,,Corte futuro,588567.787,8893797.227
53,1429,264,Guariúba,150,47.75,45,12,1,0.179,1.504,"Clarisia racemosa Ruiz & Pav,",Moraceae,,Rara,588571.289,8893797.784
53,1430,154,Castanharana vermelha,267,84.99,85,20,1,0.5673,7.9422,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588568.477,8893801.201
53,1431,154,Castanharana vermelha,159,50.61,55,16,1,0.2012,2.2532,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588663.291,8893806.835
53,1432,192,Cumaru ferro,139,44.25,45,16,1,0.1538,1.722,"Dipteryx odorata (Aubl,) Willd,",Fabaceae,,Corte futuro,588697.621,8893825.112
53,1433,160,Caucho,188,59.84,55,13,1,0.2813,2.5595,"Castilla ulei Warb,",Moraceae,,Explorável,588850.343,8893797.951
53,1434,610,Amarelão,172,54.75,55,17,1,0.2354,2.8015,Aspidosperma williamsii Duarte,Apocynaceae,,Explorável,588873.778,8893831.278
53,1435,640,Imbiridiba amarela,183,58.25,55,16,1,0.2665,2.9848,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588880.105,8893803.902
53,1436,160,Caucho,139,44.25,45,13,2,0.1538,1.3991,"Castilla ulei Warb,",Moraceae,,Corte futuro,588885.279,8893819.525
53,1437,168,Cedro rosa,197,62.71,65,13,2,0.3088,2.8104,"Cedrela odorata L,",Meliaceae,,Porta Semente,588884.03,8893812.438
53,1438,61,Aroeira,261,83.08,85,19,2,0.5421,7.2098,Astronium lecointei Ducke,Anacardiaceae,,Porta Semente,588904.811,8893820.135
53,1439,61,Aroeira,140,44.56,45,17,1,0.156,1.8561,Astronium lecointei Ducke,Anacardiaceae,,Corte futuro,588984.528,8893828.197
54,1440,716,Manitê,204,64.94,65,15,1,0.3312,3.4773,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588969.019,8893775.304
54,1441,263,Guaribeiro,238,75.76,75,17,1,0.4508,5.364,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Explorável,588954.275,8893779.493
54,1442,154,Castanharana vermelha,220,70.03,75,16,1,0.3852,4.3137,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588945.137,8893784.316
54,1443,610,Amarelão,228,72.57,75,17,2,0.4137,4.9227,Aspidosperma williamsii Duarte,Apocynaceae,,Porta Semente,588934.422,8893790.765
54,1444,160,Caucho,170,54.11,55,11,1,0.23,1.7708,"Castilla ulei Warb,",Moraceae,,Explorável,588897.623,8893766.165
54,1445,154,Castanharana vermelha,188,59.84,55,17,2,0.2813,3.347,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Porta Semente,588887.23,8893753.92
54,1446,61,Aroeira,191,60.8,65,17,1,0.2903,3.4546,Astronium lecointei Ducke,Anacardiaceae,,Explorável,588831.336,8893768.627
54,1447,61,Aroeira,203,64.62,65,18,1,0.3279,4.1319,Astronium lecointei Ducke,Anacardiaceae,,Explorável,588794.701,8893773.388
55,1448,160,Caucho,151,48.06,45,12,1,0.1814,1.5241,"Castilla ulei Warb,",Moraceae,,APP,588517.863,8893661.291
55,1449,255,Garapeira,270,85.94,85,18,1,0.5801,7.3095,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588702.357,8893703.259
55,1450,577,Marfim roxo,229,72.89,75,10,2,0.4173,2.9212,"Aspidosperma desmanthum Benth, ex M³ll, Arg,",Apocynaceae,,Porta Semente,588831.977,8893704.322
55,1451,374,Marupá,197,62.71,65,15,1,0.3088,3.2427,"Simarouba amara Aubl,",Simaroubaceae,,APP,588945.457,8893683.217
55,1452,192,Cumaru ferro,242,77.03,75,16,1,0.466,5.2196,"Dipteryx odorata (Aubl,) Willd,",Fabaceae,,Explorável,588995.094,8893694.068
55,1453,374,Marupá,130,41.38,45,14,1,0.1345,1.318,"Simarouba amara Aubl,",Simaroubaceae,,APP,589013.997,8893718.861
56,1454,9,Abiurana vermelha,153,48.7,45,15,1,0.1863,1.956,"Pouteria torta (Mart,) Radlk, subsp, tuberculata (Sleumer) T, D, Penn",Sapotaceae,,Corte futuro,589003.833,8893657.715
56,1455,154,Castanharana vermelha,201,63.98,65,15,1,0.3215,3.3758,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,589007.808,8893652.942
56,1456,528,Tamarina,222,70.66,75,13,1,0.3922,3.5689,"Dialium guianense (Aubl,) Sandwith",Caesalpiniaceae,,Explorável,588957.058,8893656.181
56,1457,263,Guaribeiro,263,83.72,85,17,1,0.5504,6.5501,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Explorável,588957.166,8893651.454
56,1458,192,Cumaru ferro,120,38.2,35,15,1,0.1146,1.2032,"Dipteryx odorata (Aubl,) Willd,",Fabaceae,,Corte futuro,588951.202,8893661.802
56,1459,516,Sumauma preta,127,40.43,45,10,1,0.1284,0.8985,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,APP,588918.597,8893661.864
56,1460,263,Guaribeiro,275,87.54,85,16,1,0.6018,6.7402,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,APP,588849.044,8893684.724
56,1461,45,Angico,251,79.9,75,15,2,0.5013,5.2641,"Parkia nitida Miq,",Mimosaceae,,Porta Semente,588834.145,8893677.995
56,1462,571,Castanharana branca,187,59.52,55,16,1,0.2783,3.1167,"Eschweilera juruensis R, Knuth",Lecythidaceae,,Explorável,588810.422,8893677.163
56,1463,528,Tamarina,182,57.93,55,14,1,0.2636,2.5832,"Dialium guianense (Aubl,) Sandwith",Caesalpiniaceae,,Explorável,588803.098,8893672.408
56,1464,610,Amarelão,157,49.97,45,16,1,0.1962,2.1969,Aspidosperma williamsii Duarte,Apocynaceae,,Corte futuro,588791.678,8893653.612
56,1465,716,Manitê,232,73.85,75,17,1,0.4283,5.097,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588772.57,8893653.771
56,1466,182,Copaíba,295,93.9,95,15,1,0.6925,7.2715,Copaifera multijuga Hayne,Caesalpiniaceae,,Explorável,588737.897,8893671.725
56,1467,154,Castanharana vermelha,172,54.75,55,17,1,0.2354,2.8015,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588728.187,8893672.12
56,1468,640,Imbiridiba amarela,188,59.84,55,14,1,0.2813,2.7563,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,APP,588618.744,8893642.22
57,1469,192,Cumaru ferro,197,62.71,65,16,1,0.3088,3.4589,"Dipteryx odorata (Aubl,) Willd,",Fabaceae,,APP,588516.555,8893613.495
57,1470,716,Manitê,236,75.12,75,15,2,0.4432,4.6538,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,APP,588539.765,8893601.513
57,1471,2,Abiu,251,79.9,75,16,1,0.5013,5.6151,"Pouteria caimito (Ruiz & Pav,) Radlk,",Sapotaceae,,APP,588568.455,8893585.974
57,1472,61,Aroeira,228,72.57,75,14,1,0.4137,4.054,Astronium lecointei Ducke,Anacardiaceae,,APP,588572.793,8893590.736
57,1473,61,Aroeira,157,49.97,45,16,2,0.1962,2.1969,Astronium lecointei Ducke,Anacardiaceae,,APP,588587.908,8893606.603
57,1474,40,Angelim,197,62.71,65,15,1,0.3088,3.2427,Hymenolobium excelsum Ducke,Fabaceae,,APP,588619.937,8893641.605
57,1475,9,Abiurana vermelha,122,38.83,35,13,1,0.1184,1.0778,"Pouteria torta (Mart,) Radlk, subsp, tuberculata (Sleumer) T, D, Penn",Sapotaceae,,APP,588641.883,8893603.7
57,1476,640,Imbiridiba amarela,153,48.7,45,12,2,0.1863,1.5648,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,APP,588646.272,8893599.101
57,1477,716,Manitê,289,91.99,95,17,1,0.6646,7.9092,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,APP,588643.9,8893594.51
57,1478,45,Angico,251,79.9,75,16,1,0.5013,5.6151,"Parkia nitida Miq,",Mimosaceae,,Explorável,588640.99,8893584.285
57,1479,413,Orelhinha,199,63.34,65,13,2,0.3151,2.8677,"Enterolobium schomburgkii Mart, ex, Benth,",Mimosaceae,,APP,588667.643,8893596.194
57,1480,516,Sumauma preta,172,54.75,55,13,1,0.2354,2.1423,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,APP,588682.748,8893619.439
57,1481,263,Guaribeiro,192,61.12,65,19,1,0.2934,3.9016,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,APP,588691.648,8893618.518
57,1482,263,Guaribeiro,275,87.54,85,17,1,0.6018,7.1615,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,APP,588721.403,8893621.837
57,1483,528,Tamarina,193,61.43,65,16,1,0.2964,3.3199,"Dialium guianense (Aubl,) Sandwith",Caesalpiniaceae,,APP,588733.935,8893618.442
57,1484,246,Figueira,220,70.03,75,14,2,0.3852,3.7745,"Ficus maxima Mill,",Moraceae,,APP,588743.174,8893590.819
57,1485,716,Manitê,264,84.03,85,17,1,0.5546,6.6,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588788.115,8893564.516
57,1486,160,Caucho,210,66.85,65,10,1,0.3509,2.4566,"Castilla ulei Warb,",Moraceae,,Explorável,588813.913,8893568.373
57,1487,505,Seringueira,,,#VALUE!,,,,,"Hevea brasiliensis (Willd, ex A, Juss) M³ll, Arg",Euphorbiaceae,,APP,588841.689,8893588.843
57,1488,160,Caucho,139,44.25,45,11,1,0.1538,1.1839,"Castilla ulei Warb,",Moraceae,,Corte futuro,588951.026,8893616.481
57,1489,291,Itaúba,130,41.38,45,14,2,0.1345,1.318,"Mezilaurus itauba (Meisn,) Taub, ex Mez",Lauraceae,,Rara,588964.782,8893610.237
57,1490,192,Cumaru ferro,292,92.95,95,15,2,0.6785,7.1243,"Dipteryx odorata (Aubl,) Willd,",Fabaceae,,Porta Semente,588968.035,8893633.224
